date,sunrise,sunset,moonrise,moonset,moon_phase,moon_illumination,maxtempC,maxtempF,mintempC,mintempF,avgtempC,avgtempF,totalSnow_cm,sunHour,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,value,value,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,chanceofrain,chanceofremdry,chanceofwindy,chanceofovercast,chanceofsunshine,chanceoffrost,chanceofhightemp,chanceoffog,chanceofsnow,chanceofthunder,uvIndex,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,value,value,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,chanceofrain,chanceofremdry,chanceofwindy,chanceofovercast,chanceofsunshine,chanceoffrost,chanceofhightemp,chanceoffog,chanceofsnow,chanceofthunder,uvIndex
2020-11-29,07:01 AM,04:43 PM,04:30 PM,06:17 AM,Full Moon,97,16,61,6,43,10,50,0.0,5.3,2,24,16,61,4,6,142,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49,10,6,1023,31,44,10,50,-0,31,10,50,6,9,10,50,0,82,0,37,71,0,0,0,0,0,2
2020-11-30,07:02 AM,04:43 PM,05:07 PM,07:17 AM,Waning Gibbous,97,17,62,7,45,11,52,0.0,8.7,2,24,17,62,4,7,146,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41,10,6,1024,31,3,11,52,-2,28,11,51,6,9,11,51,0,80,0,34,73,0,0,0,0,0,2
2020-12-01,07:03 AM,04:42 PM,05:51 PM,08:16 AM,Waning Gibbous,90,16,60,7,44,10,51,0.0,8.7,2,24,16,60,4,6,140,SE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,43,10,6,1023,31,0,10,51,-2,29,10,50,5,8,10,50,0,83,0,0,91,0,0,0,0,0,2
2020-12-02,07:04 AM,04:42 PM,06:40 PM,09:13 AM,Waning Gibbous,83,17,63,8,46,11,53,0.0,8.7,2,24,17,63,4,6,141,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,10,6,1020,31,1,11,53,0,32,11,52,5,8,11,52,0,87,0,45,71,0,0,0,0,0,2
2020-12-03,07:05 AM,04:42 PM,07:38 PM,10:05 AM,Waning Gibbous,76,18,64,7,45,12,53,0.0,8.7,2,24,18,64,4,6,146,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,10,6,1021,31,2,12,53,0,32,11,53,5,8,11,53,0,87,0,43,83,0,0,0,0,0,2
